song,artist,youtube_id,AI_Keywords
喜歡你,鄧紫棋,gTcPk32v7_8,"新的心跳, Heartbeat, 2014, 2010年代, 2010s, 香港, 華語流行, Mandopop, 流行搖滾, Pop Rock, 抒情搖滾, Power Ballad, 鐵肺唱腔, Powerful Vocals, 高音爆發力, Dynamic Range, 電吉他, Electric Guitar, 爵士鼓, Drums, 浪漫, Romantic, 經典翻唱, Classic Cover, 經典, Classic, 情感共鳴, Emotional, 深情演唱, Soulful, 熾熱情感, Intense, 細雨帶風濕透黃昏的街道, 喜歡你那雙眼動人"
最後一頁,江語晨,uUjXHNZdrQ4,"晴天娃娃, Sunshine Doll, 2008, 2000年代, 2000s, 台灣, Taiwan, 華語流行, Mandopop, 周氏情歌, Jay Chou Style, 流行抒情, Pop Ballad, 清澈嗓音, Clean Vocals, 氣聲唱法, Airy Vocals, 鋼琴伴奏, Piano, 流行音樂, Pop, 浪漫, Romantic, 療癒, Healing, 經典, Classic, 傷感, Melancholic, 婚禮, Wedding, 約會, Dating, 咖啡廳, Cafe, 淚水模糊了眼前的畫面, 怎麼刪除我最後的一頁"
多想告訴你,黃氏兄弟,AX9u3BPKUsY,"黃氏兄弟首張個人專輯, Huang Brothers First Album, 2018, 2010年代, 2010s, Taiwan, 華語流行, Mandopop, 流行抒情, Pop Ballad, 青春流行, Youth Pop, 情感表達, Emotional, 清澈嗓音, Clean Vocals, 鋼琴編曲, Piano, 流行合成器, Synth, 溫暖氛圍, Warm, 浪漫, Romantic, 婚禮, Wedding, 約會, Dating, 療癒, Healing, 情感共鳴, Connection, 經典, Classic, 習慣了一個人走在熟悉的街頭, 其實我多想告訴你"
Faded,Alan Walker,npfniLeVAYc,"Faded, Faded, 2015, 2010年代, 2010s, Norway, 電子舞曲, EDM, 浩室音樂, Progressive House, Alan Walker Style, 柔美嗓音, Airy Vocals, 電子合成器, Synth Lead, 鋼琴開場, Piano Intro, 節奏堆疊, Build up, 節奏感, Groove, 電子氛圍, Atmospheric, 現代經典, Modern Classic, 派對, Party, 情感張力, Emotional, 傷感, Melancholic, 電影感, Cinematic, You were the shadow to my light, Where are you now"
暮色迴響,吉星出租,rC0vVMZfUcg,"暮色迴響, Twilight Echo, 2024, 2020年代, 2020s, Taiwan, 華語流行, Mandopop, 獨立流行, Indie Pop, 流行搖滾, Pop Rock, 憂鬱風格, Melancholic, 敘事嗓音, Narrative Vocals, 情感共鳴, Emotional Resonance, 電吉他, Electric Guitar, 合成器, Synthesizer, 鼓組節奏, Drum Groove, 沉浸式, Immersive, 城市感, Urban, 深夜場景, Midnight, 感傷, Sentimental, 懷舊感, Nostalgic, 獨處, Solitude, 暮色染紅了城市的邊緣, 我在迴響中找尋你的蹤影"
Proud of You,馮曦妤,oS3mAsiCucE,"A Little Love, A Little Love, 2008, 2000年代, 2000s, 香港, 華語流行, Mandopop, 流行抒情, Pop Ballad, 空靈嗓音, Ethereal Vocals, 純淨音色, Clean Vocals, 鋼琴主導, Piano, 弦樂編制, Orchestral Arrangement, 婚禮, Wedding, 浪漫, Romantic, 療癒, Healing, 感動, Emotional, 經典, Classic, Love in your eyes sitting silent by my side, I can fly I am proud that I can fly"
左手指月,薩頂頂,K9VfB1E417U,"香蜜沉沉燼如霜電視原聲帶, Ashes of Love Original Soundtrack, 2018, 2010年代, 2010s, 中國, 華語流行, Mandopop, 薩頂頂式唱腔, Sa Dingding Style, 民族流行, Ethno-pop, 世界音樂, World Music, 史詩流行, Epic Pop, 戲腔, Chinese Opera Vocals, 高音域, High Range, 花腔, Coloratura, 交響樂伴奏, Orchestral, 宏大敘事, Cinematic, 影視原聲, Original Soundtrack, 經典, Classic, 左手握大地右手握著天, 願來世再相見"
做自己的光，不需要太亮,善宇,hmvFTJuF-2E,"做自己的光，不需要太亮, Be Your Own Light, 2024, 2020年代, 2020s, China, 華語流行, Mandopop, 流行抒情, Pop Ballad, 情感表達, Emotional, 敘事性唱腔, Narrative Vocals, 鋼琴伴奏, Piano, 弦樂編制, Strings, 勵志氛圍, Inspirational, 療癒系, Healing, 成長, Growth, 獨處, Solitude, 深情, Sincere, 內省, Introspective, 溫暖, Warm, 追尋, Pursuit, 我們總在跌跌撞撞中成長, 做自己的光不需要太亮"
星期五晚上,Energy,2LuaN9Mrzbc,"一觸即發, Here I Am, 2024, 2020年代, 2020s, 台灣, Taiwan, 華語流行, Mandopop, 舞曲, Dance-Pop, 電子舞曲, EDM, 嘻哈, Hip-Hop, 強烈節奏, High Energy, 動感, Energetic, 力量感, Powerful Vocals, 合成器, Synthesizer, 鼓組, Drum Machine, 節奏感, Groove, 夜店狂歡, Club, 派對, Party, 健身房, Workout, 釋放壓力, High, 震撼, Impact, 星期五晚上, 星期五晚上保持能量盡情釋放"
星辰大海,蔡恩雨,el7xxGKXgxk,"星辰大海, Stars Ocean, 2021, 2020年代, 2020s, 馬來西亞, 華語流行, Mandopop, 恩雨式情歌, Priscilla Abby Style, 流行抒情, Pop Ballad, 電子流行, Electropop, 宏大敘事, Epic Production, 磁性嗓音, Magnetic Vocals, 爆發力唱法, Powerful Vocals, 弦樂編制, Strings, 鼓點節奏, Drum Beat, 浪漫氛圍, Romantic, 激勵人心, Inspirational, 婚禮歌單, Wedding, 紀念日, Anniversary, 壯闊感, Cinematic, 經典, Classic, 我向你奔赴而來, 會不會我們的愛會像星辰守護大海"
Magnetic,ILLIT,YV7X7qBlMAQ,"SUPER REAL ME, SUPER REAL ME, 2024, 2020年代, 2020s, South Korea, K-Pop, Pluggnb, Dance-Pop, House, Synth-Pop, Bright Vocals, Harmonic Layers, Synthesizer, Drum Machine, Bassline, Modern Production, High Energy, Catchy, Trendy, Romantic, Dating, Party, Summer, Dancing, You're like magnetic, You're like magnetic"
炙愛,陳忻玥,Fa6hE1RGEVs,"炙愛, 2020, 2020年代, 2020s, Taiwan, 華語流行, Mandopop, 陳忻玥個人風格, Vicky Chen Style, 當代R&B, Contemporary R&B, 流行抒情, Pop Ballad, 情感爆發, Powerful Vocals, 獨特質感, Distinctive Timbre, 鋼琴伴奏, Piano, 電子節拍, Electronic Groove, 浪漫氛圍, Romantic, 深情, Passionate, 約會, Dating, 療癒系, Healing, 經典, Classic, 我看著鏡子裡的自己, 我要你要我因為愛"
Try Everything,Shakira,bZLYscZvlsE,"動物方城市電影原聲帶, Zootopia Original Motion Picture Soundtrack, 2016, 2010年代, 2010s, USA, 拉丁流行, Latin Pop, 流行舞曲, Dance-Pop, 夏奇拉風格, Shakira Style, 動感節奏, Upbeat, 強力人聲, Powerful Vocals, 節奏電子, Electronic Groove, 鼓組節奏, Percussion, 勵志氛圍, Inspirational, 正能量, Positivity, 運動歌單, Workout, 活力十足, Energetic, 影視原聲, Soundtrack, 經典影視歌曲, Iconic Movie Song, I messed up tonight I lost another fight, Birds don't just fly they fall down and get up"
摯友,A-Lin,yVX8codBgTI,"連名帶姓, A-Lin, 2017, 2010年代, 2010s, 台灣, Taiwan, 華語流行, Mandopop, A-Lin 靈魂歌姬風格, A-Lin Soulful Style, 流行抒情, Pop Ballad, 情感爆發, Emotional Vocals, 渾厚嗓音, Powerful Vocals, 鋼琴伴奏, Piano, 弦樂編曲, String Arrangement, 療癒, Healing, 情感共鳴, Emotional Resonance, 經典, Classic, 聽過你說的那些故事, 因為我沒說所以我沒說"
人生的歌,黃乙玲,R537UXpxpN8,"人生的歌, Songs of Life, 2005, 2000年代, 2000s, Taiwan, 台語流行, Taiwanese Pop, 黃乙玲式唱腔, Huang Yee-ling Style, 傳統抒情, Traditional Ballad, 演歌派, Enka Influence, 敘事嗓音, Narrative Vocals, 醇厚音色, Rich Vocals, 弦樂編制, Strings, 鋼琴伴奏, Piano, 經典台語, Classic Taiwanese, 時代記憶, Nostalgia, 療癒, Healing, 感性, Emotive, 深情, Passionate, 雋永, Timeless, 經典, Classic, 我用青春陪你走, 人生的歌是一首歹寫的詩"
阿拉斯加海灣,菲道爾,dGwo7xavx2M,"阿拉斯加海灣, Gulf of Alaska, 2021, 2020年代, 2020s, 馬來西亞, Malaysia, 華語流行, Mandopop, 菲道爾風格, Firdhaus Style, 流行抒情, Pop Ballad, 鋼琴伴奏, Piano, 吉他編曲, Acoustic Guitar, 磁性嗓音, Deep Vocals, 療癒系, Healing, 浪漫, Romantic, 情感共鳴, Emotional, 婚禮, Wedding, 約會, Dating, 咖啡廳, Cafe, 經典, Classic, 上天給了我們多少時間, 我還捨不得連回憶都留給妳"
讓我留在你身邊,陳奕迅,tFf0suBCz8Y,"擺渡人電影原聲帶, See You Tomorrow Original Soundtrack, 2016, 2010年代, 2010s, Hong Kong, 華語流行, Mandopop, 陳氏情歌, Eason Chan Style, 流行抒情, Pop Ballad, 渾厚嗓音, Deep Vocals, 戲劇張力, Dramatic, 鋼琴伴奏, Piano, 管弦編曲, Orchestral, 療癒, Healing, 浪漫, Romantic, 經典, Classic, 激勵, Inspirational, 影視主題曲, Soundtrack, 當你孤單你會想起誰, 最渺小的我 有大大的夢"
世界這麼大還是遇見你,程響,BIqANH08yPU,"世界這麼大還是遇見你, The World Is So Big Yet I Met You, 2020, 2020年代, 2020s, 中國大陸, 華語流行, Mandopop, 程響式情歌, Cheng Xiang Style, 流行抒情, Pop Ballad, 流行音樂, Contemporary Pop, 清澈嗓音, Clean Vocals, 敘事性唱腔, Narrative Vocals, 鋼琴伴奏, Piano, 弦樂編排, Strings, 療癒, Healing, 浪漫, Romantic, 感性, Sentimental, 懷舊感, Nostalgic, 約會, Dating, 咖啡廳, Cafe, 城市生活, Urban, 緣分, Destiny, 如果不是你我不會相信, 世界這麼大還是遇見你"
兩隻老虎,貝瓦兒歌,5OGGIzlQJ4w,"貝瓦兒歌經典系列, BabyBus Classic Series, 2012, 2010年代, 2010s, 中國, 兒童音樂, Children Music, 幼教音樂, Educational Music, 兒歌, Nursery Rhymes, 傳統民謠, Traditional Folk, 人聲合唱, Choral Vocals, 歡快節奏, Upbeat, 電子合成器, Synthesizer, 打擊樂, Percussion, 幼教啟蒙, Early Childhood Education, 互動學習, Interactive Learning, 經典, Classic, 兩隻老虎兩隻老虎, 兩隻老虎跑得快"
最後一堂課,周興哲,nZWg-AWkqVQ,"以後別做朋友, 16個夏天電視原創小說, The Distance of Love, 2014, 2010年代, 2010s, Taiwan, 華語流行, Mandopop, 周氏情歌, Eric Chou Style, 流行抒情, Pop Ballad, 鋼琴伴奏, Piano, 弦樂編曲, Strings, 情感充沛, Emotive Vocals, 敘事風格, Narrative, 浪漫, Romantic, 婚禮歌單, Wedding, 約會, Dating, 療癒, Healing, 經典, Classic, 我以後別做朋友, 以後別做朋友讓我們最後成為朋友"
青春有你,蔡佩軒,ddrFoAxS55U,"青春有你, Youth With You, 2019, 2010年代, 2010s, Taiwan, 華語流行, Mandopop, 流行抒情, Pop Ballad, 鋼琴伴奏, Piano, 弦樂編制, Strings, 清澈嗓音, Clean Vocals, 情感渲染, Emotional, 療癒系, Healing, 浪漫氛圍, Romantic, 約會, Dating, 婚禮歌單, Wedding, 咖啡廳, Cafe, 經典, Classic, 總是在看著那些青春有你, 青春有你是寫給未來的信"
人質,張惠妹,KKfG06vmuMY,"心理學, Amit, 2006, 2000年代, 2000s, Taiwan, 華語流行, Mandopop, 流行抒情, Pop Ballad, 情感爆發, Powerful Vocals, 聲線張力, Dynamic Vocals, 鋼琴伴奏, Piano, 弦樂編曲, Orchestral Strings, 療癒, Healing, 情感宣洩, Cathartic, 經典, Classic, 情感共鳴, Emotional, 戀愛困境, Heartbreak, 執著, Obsession, 我總是被你押著轉, 在我心上用力的開一槍"
愛丫愛丫,BY2,BOdb_HIEoVE,"Twins, 14個跳躍符號, 2008, 2000年代, 2000s, 台灣, 華語流行, Mandopop, BY2風格, BY2 Style, 流行抒情, Pop Ballad, 青春流行, Teen Pop, 清亮嗓音, Clear Vocals, 雙聲線, Dual Vocals, 鋼琴伴奏, Piano, 電子合成器, Synth, 浪漫氛圍, Romantic, 甜蜜, Sweet, 約會, Dating, 咖啡廳, Cafe, 經典, Classic, 愛丫愛丫愛丫愛丫落葉的位置, 愛丫愛丫愛丫愛丫愛丫愛丫"
起風了,吳青峰,i_rUy-J-GKM,"起風了單曲版, The Wind Rises Single, 2019, 2010年代, 2010s, 中國, 華語流行, Mandopop, 吳青峰式抒情, Wu Tsing-fong Style, 流行抒情, Pop Ballad, 戲劇張力, Dramatic, 清澈嗓音, Clean Vocals, 氣聲唱法, Airy Vocals, 鋼琴伴奏, Piano, 弦樂編制, Strings, 流行編曲, Modern Production, 情感宣洩, Emotional, 療癒系, Healing, 經典, Classic, 懷舊感, Nostalgic, 深刻, Profound, 這一路上走走停停, 我曾難自拔於世界之大"
身騎白馬,徐佳瑩,03yWkszvUjE,"徐佳瑩LaLa首張創作專輯, Lala's First Album, 2009, 2000年代, 2000s, Taiwan, 華語流行, Mandopop, 徐佳瑩風格, Lala Hsu Style, 流行抒情, Pop Ballad, 電子流行, Electropop, 戲曲跨界, Opera Crossover, 清澈嗓音, Clean Vocals, 實力唱腔, Power Vocals, 鋼琴伴奏, Piano, 電子節拍, Electronic Beat, 情感爆發, Emotional, 療癒系, Healing, 經典, Classic, 流行金曲, Hit Song, 抒情搖滾, Pop Rock, 我愛誰跨不過從來不會有個結果, 我身騎白馬走三關"
Nxde,i-dle,MkCKu3-DFng,"I love, I love, 2022, 2020年代, 2020s, South Korea, K-pop, Dance-pop, Alternative Pop, Cabaret, Musical Theater, Bold Vocals, Powerful Delivery, Orchestral Strings, Punchy Bass, Brass Section, Cinematic Production, Sophisticated, Confident, Empowerment, Glamorous, Iconic, Artistic, Showstopper, Stage Performance, Why you think that 'bout n-x-de, Yes, I'm a nude"
不刪,井朧,vZ2vnz-jEPM,"不刪, Bu Shan, 2021, 2020年代, 2020s, 中國, China, 華語流行, Mandopop, 流行抒情, Pop Ballad, 井式情歌, Jing Long Style, 情感渲染, Emotional, 鋼琴伴奏, Piano, 弦樂, Strings, 流行唱腔, Pop Vocals, 悲傷, Sadness, 情感療癒, Healing, 失戀, Heartbreak, 懷舊, Nostalgia, 經典, Classic, 我還不刪那個舊的備份, 哪怕刪掉所有回憶我也無法刪除你"
FOREVER,BABYMONSTER,J_INfs1iY68,"FOREVER, FOREVER, 2024, 2020年代, 2020s, 南韓, K-Pop, Dance Pop, Synth Pop, Hip Hop Influence, High Energy, Powerful Vocals, Dynamic Vocals, Polished Production, Synthesizer, Electronic Beats, Bassline, Party, High Intensity, Modern Pop, Club Anthem, Fashion, Confidence, Youth, 第一句歌詞, It is a beautiful life, 副歌第一句, Baby I want you stay forever"
因為你 所以我,五月天,hlHuumRjDz0,"因為你 所以我, Because of You, 2020, 2020年代, 2020s, Taiwan, 華語流行, Mandopop, 五月天風格, Mayday Style, 流行搖滾, Pop Rock, 流行抒情, Pop Ballad, 穿透力嗓音, Powerful Vocals, 鋼琴伴奏, Piano, 弦樂編制, String Orchestra, 鼓組節奏, Drums, 浪漫, Romantic, 感動, Emotional, 經典, Classic, 激昂, Uplifting, 紀念, Anniversary, 因為你 所以我, 如果不是你 我不會相信"
Speechless,Naomi Scott,bqFtwoD1gRg,"阿拉丁電影原聲帶, Aladdin Original Motion Picture Soundtrack, 2019, 2010年代, 2010s, USA, 電影配樂, Soundtrack, 流行抒情, Pop Ballad, 強力抒情, Power Ballad, 戲劇性, Dramatic, 清澈嗓音, Clean Vocals, 爆發力唱法, Belting Vocals, 壯闊編曲, Orchestral Arrangement, 鋼琴伴奏, Piano, 鼓點節奏, Percussion, 勵志, Inspirational, 自信, Empowerment, 史詩感, Epic, 電影金曲, Cinematic, 獨立宣言, Independence, Wondrous tale old as time, Speechless here I stand"
會呼吸的痛,梁靜茹,yINnGpK6fxo,"崇拜, Admiring, 2007, 2000年代, 2000s, 馬來西亞, 華語流行, Mandopop, 梁式情歌, Fish Leong Style, 流行抒情, Pop Ballad, 情感宣洩, Emotional, 鋼琴伴奏, Piano, 弦樂編曲, Strings, 療癒系, Healing, 傷感, Sad, 經典, Classic, 失戀, Heartbreak, 懷舊, Nostalgic, 愛情, Romance, 心理描寫, Psychological, 其實我盼望的是一種幸福, 吸一口氣就能夠化作這空氣的痛"
千千萬萬,深海魚子醬,097vfiY-3Sc,"千千萬萬, Thousands of Thousands, 2023, 2020年代, 2020s, 中國, 華語流行, Mandopop, 流行抒情, Pop Ballad, 深海魚子醬風格, Deep Sea Caviar Style, 清澈嗓音, Clean Vocals, 情感渲染, Emotional Delivery, 鋼琴伴奏, Piano, 流行編曲, Contemporary Production, 浪漫, Romantic, 療癒, Healing, 情感共鳴, Emotional Resonance, 婚禮歌單, Wedding, 約會, Dating, 唯美, Aesthetic, 懷舊, Nostalgic, 深海裡藏著好多千千萬萬, 你是我的千千萬萬"
聽我說謝謝你,李昕融,NVwzVtrMtsI,"聽我說謝謝你, Thanks For Being With Me, 2019, 2010年代, 2010s, 中國, 華語流行, Mandopop, 兒童流行, Kids Pop, 現代兒歌, Contemporary Nursery Rhyme, 童聲唱法, Child Vocals, 活潑節奏, Upbeat, 合唱編曲, Choral Arrangement, 鋼琴伴奏, Piano, 療癒系, Healing, 溫馨, Heartwarming, 感恩, Gratitude, 啟蒙教育, Early Childhood Education, 幼兒園, Kindergarten, 學校慶典, School Events, 表演音樂, Performance Music, 聽我說謝謝你因為有你溫暖了四季, 聽我說謝謝你因為有你溫暖了四季"
那女孩對我說,黃義達,Z1iUxjiqykA,"專屬密碼, Dedicated to Myself, 2004, 2000年代, 2000s, 台灣, Taiwan, 華語流行, Mandopop, 黃義達風格, Yida Huang Style, 流行抒情, Pop Ballad, 情感爆發, Emotional Vocals, 鋼琴伴奏, Piano, 弦樂編制, String Orchestra, 敘事性, Narrative, 浪漫, Romantic, 婚禮歌單, Wedding, 約會, Dating, 咖啡廳, Cafe, 療癒, Healing, 經典, Classic, 那女孩對我說說我保護我成為她庇護所, 那女孩對我說說我保護我成為她庇護所"
Lemon,米津玄師,JJ6iUYWo9Jc,"Lemon, Lemon, 2018, 2010年代, 2010s, 日本, J-Pop, 日本流行音樂, 米津玄師風格, Kenshi Yonezu Style, 流行抒情, Pop Ballad, 電子流行, Synth-Pop, 哀愁感, Melancholic, 戲劇性, Cinematic, 鋼琴主導, Piano, 合成器, Synthesizer, 鼓組節奏, Drums, 情感爆發, Emotional, 療癒, Healing, 經典, Classic, 追憶, Reminiscent, 夢ならばどれほどよかったでしょう, 戻れることなら今すぐ戻りたい"
冬眠,司南,N-HsTEO6TGg,"冬眠, Winter Hibernation, 2020, 2020年代, 2020s, 中國, China, 華語流行, Mandopop, 流行抒情, Pop Ballad, 鋼琴流行, Piano Pop, 氣聲唱法, Airy Vocals, 清澈嗓音, Clean Vocals, 鋼琴伴奏, Piano, 弦樂編制, Strings, 療癒系, Healing, 浪漫, Romantic, 咖啡廳, Cafe, 情感表達, Emotional, 經典, Classic, 我想和你一起冬眠, 我想和你一起冬眠"
紅色高跟鞋,蔡健雅,ON5nGwR82Ck,"當你離開的時候, It's Gonna Be Okay, 2009, 2000年代, 2000s, 台灣, 華語流行, Mandopop, 蔡健雅風格, Tanya Chua Style, 流行抒情, Pop Ballad, 流行搖滾, Pop Rock, 獨特聲線, Unique Vocals, 敘事唱腔, Narrative Vocals, 吉他伴奏, Acoustic Guitar, 節奏感, Groove, 浪漫, Romantic, 都會生活, Urban, 約會, Dating, 咖啡廳, Cafe, 療癒, Healing, 經典, Classic, 該怎麼去形容你最貼切, 我愛你你最愛的高跟鞋"
青春修煉手冊,TFBOYS,gND7P7mQcBI,"青春修煉手冊, Manual of Youth, 2014, 2010年代, 2010s, 中國, 華語流行, Mandopop, 少年偶像流行, Idol Pop, 電子流行, Synth-pop, 青春活力, Energetic, 清亮人聲, Bright Vocals, 合唱, Group Vocals, 合成器, Synthesizer, 強力鼓點, Upbeat Drums, 流行節奏, Pop Beat, 校園回憶, Campus Memories, 畢業典禮, Graduation, 青春成長, Youthful, 活力四射, Dynamic, 經典代表作, Classic, 跟著我左手右手一個慢動作重播, 這首歌給我快樂是你給我的快樂"
親愛的那不是愛情,張韶涵,VqfnIfg9h5I,"百變張韶涵, Ang 5.0, 2007, 2000年代, 2000s, Taiwan, 華語流行, Mandopop, 流行抒情, Pop Ballad, 鋼琴伴奏, Piano, 弦樂編制, Strings, 悲傷情感, Melancholic, 戲劇張力, Dramatic, 清澈嗓音, Clean Vocals, 情感共鳴, Emotional, 療癒, Healing, 浪漫, Romantic, 經典, Classic, 聽見冬天的離開我在某年某月醒過來, 親愛的那不是愛情只是一場幻覺"
差不多姑娘,鄧紫棋,NjCA3VtyAeM,"摩天動物園, City Zoo, 2019, 2010年代, 2010s, China, 華語流行, Mandopop, 嘻哈流行, Hip Hop Pop, 饒舌, Rap, 批判現實, Social Commentary, 強烈節奏, Aggressive Groove, 電子合成器, Synthesizer, 爆發力嗓音, Powerful Vocals, 態度音樂, Attitude, 敘事性, Narrative, 都市生活, Urban Life, 警示感, Warning, 現代焦慮, Modern Anxiety, 經典之作, Classic, 多少人生活在那差不多, 其實全部都差不多"
太陽與地球,盧廣仲,HUgZcg5nW9o,"盧廣仲 11 週年紀念演唱會 Live, Crowd Lu 11th Anniversary Concert Live, 2019, 2010年代, 2010s, Taiwan, 華語流行, Mandopop, 盧式情歌, Crowd Lu Style, 流行搖滾, Pop Rock, 民謠, Folk, 清澈嗓音, Clean Vocals, 原聲吉他, Acoustic Guitar, 節奏感, Groove, 浪漫氛圍, Romantic, 約會, Dating, 咖啡廳, Cafe, 療癒, Healing, 經典, Classic, 我想我已經不再那麼愛你了, 雖然還是會常常想起你"
