song,artist,youtube_id,AI_Keywords,
Christy,TYSON YOSHI,JETcOwa00tc,"[0.45, 0.45, 0.55, 0.35], 2019, 2010年代, 2010s, 香港, Hong Kong, 氣聲人聲, Breathy Vocals, 合成器, Synthesizer, 甜蜜愉悅, Sweet Joy, 約會, Dating, 下雨天, Rainy Day, 當代節奏藍調, Contemporary R&B, still, 給你我的真心",
Bedroom,"林俊傑, Anne-Marie",FfU3V9l1vq4,"[0.45, 0.45, 0.78, 0.65], 倖存者 · 如你, 2021, 2020年代, 2020s, 國際, International, 高音唱腔, High-pitched Vocals, 氣聲人聲, Breathy Vocals, 合成器, Synthesizer, 情感糾葛, Emotional Entanglement, 頹廢冷冽, Decadent and Cold, 諷刺批判, Satirical Criticism, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 英語流行, English Pop, 當代節奏藍調, Contemporary R&B, Ooh, You're",
Beautiful Mistakes,"Maroon 5, Megan Thee Stallion",8Su8ar46DJo,"[0.30, 0.80, 0.55, 0.65], JORDI, 2021, 2020年代, 2020s, 美國, United States, 氣聲人聲, Breathy Vocals, 饒舌人聲, Rap Vocals, 合成器, Synthesizer, 鼓機, Drum Machine, 情感糾葛, Emotional Entanglement, 自信張揚, Confident Swagger, 獨處時光, Solitude, 派對狂歡, Party, 英語流行, English Pop, 舞曲流行, Dance Pop, 嘻哈舞曲, Hip Hop Dance, It's, And",
太陽,王巨星,yFhdCkR5vrI,"[0.82, 0.35, 0.78, 0.65], 2019, 2010年代, 2010s, 中國, 高音唱腔, High-pitched Vocals, 鋼琴, Piano, 溫柔療癒, Gentle Healing, 極致執著, Extreme Persistence, 勵志成長, Inspirational Growth, 獨處時光, Solitude, 華語流行, Mandopop, 網紅歌曲, Viral Hit, China, 你總感到落寞沮喪",
鋼鐵男子,伍佰,3Y2JRhix4Z8,"[0.30, 0.80, 0.55, 0.65], 浪人情歌, 1999, 1990年代, 1990s, 台灣, Taiwan, 滄桑嗓音, Raspy Vocals, 電吉他, Electric Guitar, 鼓組, Drums, 壯闊深情, Grand Passionate, 勵志成長, Inspirational Growth, 流行搖滾, Pop Rock, 擦去轉身離去之後不爭氣的淚, 像個鋼鐵般的男子我會藏起我所有的心事",
パレード,ヨルシカ,rMiJe0sjNgE,"[0.30, 0.80, 0.55, 0.65], だから僕は音楽を辭めた, 2019, 2010年代, 2010s, 日本, Japan, ヨルシカスタイル, Yorushika Style, 透明感人聲, Transparent Vocals, 電吉他, Electric Guitar, 鋼琴, Piano, 孤獨寂寞, Loneliness, 深夜沉思, Midnight Contemplation, 獨處時光, Solitude, 獨立搖滾, Indie Rock, 身體の奧 喉の真下, 忘れないで",
最好是,林俊傑,aDXBOngTdsM,"[0.82, 0.35, 0.78, 0.35], 倖存者, 2015, 2010年代, 2010s, 台灣, Taiwan, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 傷感釋懷, Sadness and Relief, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 華語流行, Mandopop, 南轅北轍, 最好是我們都忘了",
暗室之後,魏如萱,15IUH3uvV1E,"[0.82, 0.35, 0.78, 0.35], 還是要相信愛情啊混蛋們, 2014, 2010年代, 2010s, 台灣, Taiwan, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 弦樂, Strings, 傷感釋懷, Sadness and Relief, 深夜沉思, Late Night Contemplation, 獨處時光, Solitude, 獨立流行, Indie Pop, 不能承受的生命之輕, 進入暗室",
愛情無關是非,周蕙,2PLuFXUoBVA,"[0.82, 0.35, 0.78, 0.35], 蕙兒絕版, 2013, 2010年代, 2010s, 台灣, Taiwan, 周氏情歌, Chou Style, 清亮人聲, Clear Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 失戀療傷, Heartbreak Healing, 華語流行, Mandopop, 他只會讓我心碎, 愛讓人口是心非",
Holy,"Justin Bieber, Chance The Rapper",AgR1ErD0ZiI,"[0.82, 0.35, 0.55, 0.35], Justice (The Complete Edition), 2020, 2020年代, 2020s, 美國, United States, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 合成器, Synthesizer, 甜蜜愉悅, Sweet Joy, 婚禮, Wedding, 當代敬拜, Contemporary Worship, The way you hold me hold me hold me hold me hold me feels so holy holy holy holy holy, hear, That",
對不起我愛你,梁靜茹,1DomUyJELAU,"[0.82, 0.35, 0.55, 0.35], 一夜長大, 2000, 2000年代, 2000s, 台灣, Taiwan, 甜美嗓音, Sweet Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 極致執著, Extreme Persistence, 獨處時光, Solitude, 華語流行, Mandopop, 沒別的 只想說對不起, 對不起 對不起 我愛你",
睡不著,?te,JuJD1PgGfTg,"[0.45, 0.45, 0.55, 0.35], A Bedroom of One's Own, 2020, 2020年代, 2020s, 台灣, Taiwan, 氣聲人聲, Breathy Vocals, 合成器, Synthesizer, 鼓機, Drum Machine, 深夜沉思, Late Night Contemplation, 獨處時光, Solitude, 另類節奏藍調, Alternative R&B, It's 5 A.M., And I dream about ya",
退場,季彥霖,QyZO5QaVcsU,"[0.82, 0.35, 0.78, 0.35], 2021, 2020年代, 2020s, 中國, China, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 孤獨寂寞, Loneliness, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 華語流行, Mandopop, 網紅歌曲, Internet Viral Song, 你能不能別相信我會堅強, 黑夜竟從來沒有如此漫長",
愛情怎麼喊停,曾沛慈,fwZhlFfb80E,"[0.82, 0.35, 0.55, 0.35], 原來是美男 (電視原聲帶)電視原聲帶電視原聲帶, 電影原聲帶, OST, 2014, 2010年代, 2010s, 台灣, Taiwan, 明若曉溪, Moon River, 清亮人聲, Clear Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 華語流行, Mandopop, 不可以 不滿足你的好意, 我努力壓抑 可是愛情怎麼喊停",
愛的默契,真珠美人魚,gHdCmdNvIxg,"[0.82, 0.35, 0.55, 0.35], 2005, 2000年代, 2000s, 台灣, Taiwan, Mermaid Melody Pichi Pichi Pitch, 清亮人聲, Clear Vocals, 鋼琴, Piano, 合成器, Synthesizer, 壯闊深情, Grand Affection, 勵志成長, Inspirational Growth, 華語流行, Mandopop, 晴空被孤立在黑夜, 默契讓你和我不再感覺孤獨",
歡,蘇琛,w4mawMy_dWw,"[0.45, 0.45, 0.55, 0.35], 2022, 2020年代, 2020s, 中國, China, 甜美嗓音, Sweet Vocals, 合成器, Synthesizer, 甜蜜愉悅, Sweet Joy, 約會, Dating, 網紅歌曲, Internet Viral Song, 甜甜的告白迴蕩在耳邊, 超喜歡你就是全世界",
Love You With All My Heart,Crush,AIS4gZyXMPA,"[0.82, 0.35, 0.78, 0.35], Queen of Tears (Original Television Soundtrack), Pt.4, 2023, 2020年代, 2020s, 韓國, South Korea, 浪漫速成班, Crash Course in Romance, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 韓語流行, K-Pop, 當代節奏藍調, Contemporary R&B, It's the same day, wish",
冬季到台北來看雨,孟庭葦,q_FMH_MHUk4,"[0.82, 0.35, 0.78, 0.35], 聽見 孟庭葦, 1992, 1990年代, 1990s, 台灣, Taiwan, 甜美嗓音, Sweet Vocals, 鋼琴, Piano, 弦樂, Strings, 傷感釋懷, Melancholic Relief, 孤獨寂寞, Loneliness, 下雨天, Rainy Day, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 華語流行, Mandopop, 輕輕回來不吵醒往事, 天還是天喔雨還是雨",
孤單北半球,歐得洋,gFPF_Lwjmkg,"[0.82, 0.35, 0.55, 0.35], 起飛, 2003, 2000年代, 2000s, 台灣, Taiwan, 海豚灣戀人, At the Dolphin Bay, 清亮人聲, Clear Vocals, 鋼琴, Piano, 甜蜜愉悅, Sweet Joy, 獨處時光, Solitude, 華語流行, Mandopop, 用我的晚安陪你吃早餐, 少了我的手臂當枕頭你習不習慣",
最美的風景,"Marz23, 莫宰羊",f82AiORZ9_o,"[0.30, 0.80, 0.55, 0.65], 2023, 2020年代, 2020s, 台灣, Taiwan, 饒舌唱腔, Rap Vocals, 合成器, Synthesizer, 鼓機, Drum Machine, 自信張揚, Confident and Assertive, 勵志成長, Inspirational Growth, 嘻哈, Hip Hop, 跌到谷底伸出手的I, 我在頂峰看著最美的風景",
因為你沒說,張惠妹,Si8E-mMu4pM,"[0.30, 0.80, 0.78, 0.65], 真實, 2004, 2000年代, 2000s, 台灣, Taiwan, 高音唱腔, High-pitched Vocals, 鋼琴, Piano, 電吉他, Electric Guitar, 情感糾葛, Emotional Entanglement, 極致執著, Extreme Obsession, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 華語流行, Mandopop, 流行搖滾, Pop Rock, 看不見明天的人是我",
來生緣,劉德華,2PuS6VuN91k,"[0.82, 0.35, 0.78, 0.35], 1991, 1990年代, 1990s, 台灣, Taiwan, 至尊無上II之永霸天下, Casino Raiders II, 低音唱腔, Bass Vocal, 鋼琴, Piano, 弦樂, Strings, 情感糾葛, Emotional Entanglement, 極致執著, Extreme Persistence, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 華語流行, Mandopop, 尋尋覓覓在無聲無息中消逝, 痛苦 痛悲 痛心 痛恨 痛失去你",
Like I Do,J.Tajor,SRZZurgqOl4,"[0.45, 0.45, 0.55, 0.35], 2022, 2020年代, 2020s, 菲律賓, Philippines, 氣聲人聲, Breathy Vocals, 合成器, Synthesizer, 甜蜜愉悅, Sweet Joy, 約會, Dating, 當代節奏藍調, Contemporary R&B, That's, Ain't",
呐喊,張韶涵,CGwhjsQ-Ujw,"[0.82, 0.35, 0.55, 0.65], Over the Rainbow, 2004, 2000年代, 2000s, 台灣, Taiwan, 高音唱腔, High-pitched Vocals, 鋼琴, Piano, 壯闊深情, Grand Affection, 獨處時光, Solitude, 華語流行, Mandopop, 我一個人站在 放眼無際的荒原, 現在迴盪在天空的 只有我悲涼的吶喊",
精舞門,羅志祥,vI41altFs6s,"[0.30, 0.80, 0.55, 0.65], 殘酷舞臺, 2006, 2000年代, 2000s, 台灣, Taiwan, 動感人聲, Energetic Vocals, 合成器, Synthesizer, 鼓組, Drums, 自信張揚, Confident and Assertive, 派對狂歡, Party, 嘻哈舞曲, Hip-Hop Dance, 預備起, I wanna know 你行不行",
CRUSH,ZEROBASEONE,2eQMnCA9uSE,"[0.45, 0.45, 0.55, 0.65], MELTING POINT, 2023, 2020年代, 2020s, 韓國, South Korea, 高音唱腔, High-pitched Vocals, 合成器, Synthesizer, 鼓組, Drums, 壯闊深情, Grand Passion, 勵志成長, Inspirational Growth, 韓語流行, K-pop, Crush me 널 부숴도 널 지켜, Calling me, (Oh-oh-oh)",
何為永恆,胡夏,RQSNI0vAbPY,"[0.82, 0.35, 0.55, 0.35], 倚天屠龍記電視劇原聲帶, 電影原聲帶, OST, 2023, 2020年代, 2020s, 中國, China, 少年歌行-海外仙山篇, The Blood of Youth-Overseas Immortal Mountain Chapter, 清亮人聲, Clear Vocals, 鋼琴, Piano, 弦樂, Strings, 壯闊深情, Grand Affection, 獨處時光, Solitude, 古風國風, Traditional Chinese Style, 就別追問因果落地生根, 何為永恆何畏俗世紛爭",
不愛了也是一種愛,周蕙,YiFAOFKEIzI,"[0.82, 0.35, 0.78, 0.35], 自己的房間, 2016, 2010年代, 2010s, 台灣, Taiwan, 周氏情歌, Jay Chou Style, 甜美嗓音, Sweet Vocals, 鋼琴, Piano, 傷感釋懷, Sadness and Relief, 溫柔療癒, Gentle Healing, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 華語流行, Mandopop, 獨自走到你我相遇咖啡館, 原來不愛了也是一種愛",
離別的秋天,孫露,y4-GBsd0J5g,"[0.82, 0.35, 0.78, 0.35], 寂寞思情, 2016, 2010年代, 2010s, 中國, China, 磁性嗓音, Magnetic Vocals, 鋼琴, Piano, 傷感釋懷, Sadness and Relief, 失戀療傷, Heartbreak Healing, 華語流行, Mandopop, 輕輕柔柔的風吹過我的胸口, 離別的天灰色的藍承載著我的舊夢",
可不可以放進去一下下就好,巴大雄,mv0uWLT-zkE,"[0.30, 0.80, 0.55, 0.35], 2022, 2020年代, 2020s, 台灣, Taiwan, 粗獷人聲, Rough Vocals, 電吉他, Electric Guitar, 趣味敘事, Humorous Narrative, 派對狂歡, Party Carnival, 網路迷因歌曲, Internet Meme Song, 可不可以 放進去一下下就好, 我想問你 我想問你",
ケセラセラ,Mrs. GREEN APPLE,RSg3oRVRkJo,"[0.30, 0.80, 0.55, 0.65], ANTENNA, 2023, 2020年代, 2020s, 日本, Japan, 清亮人聲, Clear Vocals, 高音唱腔, High-pitched Vocals, 鋼琴, Piano, 電吉他, Electric Guitar, 合成器, Synthesizer, 自信張揚, Confident and Assertive, 勵志成長, Inspirational Growth, 流行搖滾, Pop Rock, 今日も唱える",
眼淚笑了,劉力揚,AYq4900KPw8,"[0.82, 0.35, 0.78, 0.35], 我就是這樣, 2008, 2000年代, 2000s, 台灣, Taiwan, 鋼琴, Piano, 弦樂, Strings, 傷感釋懷, Sadness and Relief, 勵志成長, Inspirational Growth, 華語流行, Mandopop, 比想像中更痛你真的沒回頭, 我眼淚都笑了誰還想哭呢",
最愛,周慧敏,qc0KhgM1kN0,"[0.82, 0.35, 0.78, 0.35], 真經典: 周慧敏, 1992, 1990年代, 1990s, 香港, Hong Kong, 甜美嗓音, Sweet Vocals, 鋼琴, Piano, 壯闊深情, Grand Affection, 約會, Dating, 華語流行, Mandopop, 天空一片蔚藍 清風添上了浪漫, 沒法隱藏這份愛 是我深情深似海",
媽媽請你不通痛,賀一航,8IAaGARzoz4,"[0.82, 0.35, 0.55, 0.35], 1996, 1990年代, 1990s, 台灣, Taiwan, 滄桑嗓音, Husky Voice, 鋼琴, Piano, 遊子鄉愁, Nostalgia for Hometown, 獨處時光, Solitary Time, 台語流行, Taiwanese Pop, 思念著故鄉的媽媽不知阿母你甘有勇健, 媽媽請你不通痛不通為我心疼痛",
Unholy,"Sam Smith, Kim Petras",CYA_y_mOICA,"[0.30, 0.80, 0.55, 0.35], Gloria (Special Edition), 2022, 2020年代, 2020s, 英國, United Kingdom, 假音唱腔, Falsetto Vocals, 強力人聲, Powerful Vocals, 合成器, Synthesizer, 鼓機, Drum Machine, 自信張揚, Confident, 情感糾葛, Emotional Entanglement, 諷刺批判, Satirical Criticism, 派對狂歡, Party, 舞曲流行, Dance-Pop, 另類流行, Alternative Pop, Mummy, He lucky, lucky, yeah",
Levitating,"Dua Lipa, Dababy",rbsUnwAg5W4,"[0.30, 0.80, 0.55, 0.65], Radical Optimism Tour - 桃園, 2020, 2020年代, 2020s, 英國, United Kingdom, 磁性嗓音, Magnetic Vocals, 節奏感人聲, Rhythmic Vocals, 合成器, Synthesizer, 貝斯, Bass, 鼓組, Drums, 自信張揚, Confident and Assertive, 甜蜜愉悅, Sweet and Joyful, 派對狂歡, Party Celebration, 璀璨星空, Starry Sky, 健身運動, Fitness Workout, 迪斯可流行, Disco Pop, 舞曲流行, Dance Pop, 嘻哈舞曲, Hip Hop Dance, you, You",
Yet To Come,BTS,-396Gx0JNE0,"[0.82, 0.35, 0.55, 0.35], Proof, 2022, 2020年代, 2020s, 韓國, South Korea, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 鼓組, Drums, 壯闊深情, Grand Affection, 勵志成長, Inspirational Growth, 韓語流行, K-Pop, Was, You",
美好的事可不可以發生在我身上,康士坦的變化球,TH13R2mIggI,"[0.30, 0.80, 0.55, 0.65], 更迭, 2019, 2010年代, 2010s, 台灣, Taiwan, 嘶吼唱腔, Raspy Vocals, 電吉他, Electric Guitar, 貝斯, Bass, 鼓組, Drums, 憤世嫉俗, Cynical, 獨處時光, Solitude, 獨立搖滾, Indie Rock, 毫無意外的旅程, 但是事實上發生的從來沒想過",
CASE 143,Stray Kids,Y0Oa-d21gFQ,"[0.30, 0.80, 0.55, 0.65], MAXIDENT, 2022, 2020年代, 2020s, 韓國, South Korea, 強力人聲, Powerful Vocals, 合成器, Synthesizer, 鼓組, Drums, 自信張揚, Confident and Assertive, 甜蜜愉悅, Sweet and Joyful, 派對狂歡, Party, 健身運動, Fitness, 嘻哈舞曲, Hip-hop Dance, 事件發生잊지 못할 사건, 왜 이래, 사건 발생 잊지 못할 사건, You",
Purple Days,Ozone,phuBbDC5Iqw,"[0.30, 0.80, 0.55, 0.35], New Moon, 2024, 2020年代, 2020s, 台灣, Taiwan, 清亮人聲, Clear Vocals, 合成器, Synthesizer, 電子鼓, Electronic Drums, 自信張揚, Confident and Assertive, 璀璨星空, Starry Sky, 舞曲流行, Dance Pop, 給世界更多色彩, I will live in紫色般的海洋",
閉上眼默唸三遍,"七朵花, 183club",Exk9IzXolQ4,"[0.30, 0.80, 0.78, 0.35], 王子變青蛙電視原聲帶, 電影原聲帶, OST, 2006, 2000年代, 2000s, 台灣, Taiwan, 愛情魔髮師, The Magicians of Love, 清亮人聲, Clear Vocals, 鋼琴, Piano, 合成器, Synthesizer, 情感糾葛, Emotional Entanglement, 孤獨寂寞, Loneliness, 失戀療傷, Heartbreak Healing, 華語流行, Mandopop, 舞曲流行, Dance Pop, 希望你理解, 閉上眼默念三遍",
愛･無卡紙,蘇宥蓉,sTfFcxQqD7s,"[0.82, 0.35, 0.78, 0.35], 2017, 2010年代, 2010s, 台灣, Taiwan, 滄桑嗓音, Husky Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 失戀療傷, Heartbreak Healing, 台語流行, Taiwanese Pop, 愛情嘸是講講的而已, 我為你唱感情歌",
Hot Sauce,NCT Dream,y_JX-0NP5aw,"[0.30, 0.80, 0.55, 0.65], iScreaM Vol.9 : Hot Sauce Remixes, 2021, 2020年代, 2020s, 韓國, South Korea, 強力人聲, Powerful Vocals, 合成器, Synthesizer, 鼓組, Drums, 自信張揚, Confident and Assertive, 派對狂歡, Party, 嘻哈舞曲, Hip-hop Dance, nal, ipmatdaero",
擁抱你離去,郭玲,4VPxKiQjl8Q,"[0.82, 0.35, 0.78, 0.35], 2018, 2010年代, 2010s, 中國, China, 磁性嗓音, Magnetic Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 孤獨寂寞, Loneliness, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 網紅歌曲, Internet Viral Song, 擁抱著你的離去, 如果親愛的心痛",
給我一個理由忘記,王巨星,7ptUeCYXDUI,"[0.82, 0.35, 0.78, 0.65], 2021, 2020年代, 2020s, 台灣, Taiwan, 網紅歌曲, Internet Celebrity Songs, 高音唱腔, High-pitched Vocals, 鋼琴, Piano, 傷感釋懷, Sadness and Relief, 情感糾葛, Emotional Entanglement, 孤獨寂寞, Loneliness, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 華語流行, Mandopop, 雨都停了這片天灰什麼呢, 給我一個理由忘記那麼愛我的你",
還是分開,王巨星,6fFovm2Z9dU,"[0.82, 0.35, 0.78, 0.35], 2021, 2020年代, 2020s, 中國, China, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 失戀療傷, Heartbreak Healing, 網紅歌曲, Internet Viral Song, 華語流行, Mandopop",
單程冒險,王巨星,LnXqPQhhNj8,"[0.82, 0.35, 0.55, 0.35], 2021, 2020年代, 2020s, 中國, China, 清亮人聲, Clear Vocals, 鋼琴, Piano, 合成器, Synthesizer, 情感糾葛, Emotional Entanglement, 勵志成長, Inspirational Growth, 網紅歌曲, Internet Viral Song, 時間在無聲之中變換了時空, 問一遍敢不敢單程冒險",
某年某月某天,顏人中,h0pMzRqaSr4,"[0.82, 0.35, 0.55, 0.35], 2020, 2020年代, 2020s, 華語, Mandarin, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 華語流行, Mandopop, R&B情歌, R&B Love Song, 有些事情都說不好, 會不會在那某年某月某天",
愛的供養,楊冪,,"[0.82, 0.35, 0.55, 0.35], 宮鎖心玉 (電視劇原聲帶)電視劇原聲帶電視劇原聲帶, 電影原聲帶, OST, 2012, 2010年代, 2010s, 中國, China, 宮, Palace, 甜美嗓音, Sweet Vocals, 鋼琴, Piano, 極致執著, Extreme Obsession, 獨處時光, Solitude, 古風國風, Traditional Chinese Style, 把你捧在手上 虔誠地焚香, 我用盡一生一世來將你供養",
Don't Stop,蔡依林,Yqc5K7dxMiY,"[0.30, 0.80, 0.55, 0.35], 2003, 2000年代, 2000s, 台灣, Taiwan, 甜美嗓音, Sweet Vocals, 合成器, Synthesizer, 鼓組, Drums, 輕快活潑, Lively and Cheerful, 勵志成長, Inspirational Growth, 舞曲流行, Dance-Pop, 為愛情找一個夢想, 雨下得再大又怎樣",
愛與愁,伍思凱,fN4avIv0kO0,"[0.82, 0.35, 0.55, 0.35], 1993, 1990年代, 1990s, 台灣, Taiwan, 清亮人聲, Clear Vocals, 鋼琴, Piano, 壯闊深情, Grand Affection, 勵志成長, Inspirational Growth, 華語流行, Mandopop, 夜將來臨心靈暗淡時光, 夢想在左手 朋友是右手",
木棉道,王夢麟,f7FTXUDInwE,"[0.45, 0.45, 0.55, 0.35], 一家歡樂百家愁(打秋風), 1979, 1970年代, 1970s, 台灣, Taiwan, 清亮人聲, Clear Vocals, 木吉他, Acoustic Guitar, 復古懷舊, Retro Nostalgia, 獨處時光, Solitude, 原聲民謠, Acoustic Folk, 紅紅的花開滿了木棉道, 啊 愛情就像木棉道",
愛情一陣風,陳百潭,5IGMiSh0pvk,"[0.45, 0.45, 0.55, 0.35], 陳百潭 2 百萬金曲 (初戀/愛情一陣風), 1989, 1980年代, 1980s, 台灣, Taiwan, 滄桑嗓音, Husky Voice, 電子琴, Electronic Keyboard, 情感糾葛, Emotional Entanglement, 極致執著, Extreme Obsession, 獨處時光, Solitude, 台語流行, Taiwanese Pop, 愛情親像一陣風, 來無影去無蹤",
樹枝孤鳥,伍佰,WSRzZWk2css,"[0.30, 0.80, 0.55, 0.65], 愛你伍佰年: 2, 1998, 1990年代, 1990s, 台灣, Taiwan, 滄桑嗓音, Raspy Vocals, 電吉他, Electric Guitar, 鼓組, Drums, 情感糾葛, Emotional Entanglement, 極致執著, Extreme Obsession, 獨處時光, Solitude, 台語流行, Taiwanese Pop, 搖滾樂, Rock, 身騎白馬, 為何 堂堂男兒 無路用",
命運點歌,蕭煌奇,aNGLo_ruKF4,"[0.82, 0.35, 0.78, 0.35], 上水的花, 2023, 2020年代, 2020s, 台灣, Taiwan, 渾厚嗓音, Powerful Vocals, 鋼琴, Piano, 傷感釋懷, Sadness and Relief, 情感糾葛, Emotional Entanglement, 孤獨寂寞, Loneliness, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 台語流行, Taiwanese Pop, 塊落雪擱置這一直看, 唱這條命運點的歌 用目屎唱煞",
無價至寶 Priceless,約書亞樂團 Joshua Band,ymKB9XqkQuE,"[0.82, 0.35, 0.55, 0.35], 2016, 2010年代, 2010s, 台灣, Taiwan, 清亮人聲, Clear Vocals, 鋼琴, Piano, 電吉他, Electric Guitar, 合成器, Synthesizer, 壯闊深情, Grand Passion, 勵志成長, Inspirational Growth, 當代敬拜, Contemporary Worship, 約書亞樂團風格, Joshua Band Style, 祢的愛比生命更美好",
